TimeStamp;ReadsAvg;WritesAvg
1481822391;52.1671;104.2808
1481822392;52.2645;104.305
1481822395;52.4721;104.8063
1481822396;52.7796;104.848
1481822399;51.9947;103.8942
1481822408;52.5093;104.2007
1481822412;51.5698;103.4076
1481822420;52.1292;103.6192
1481822424;51.7323;103.993
1481822431;51.7996;102.9836
1481822432;52.214;104.9324
1481822434;51.8991;104.1789
1481822438;52.3227;104.939
1481822442;52.1814;104.0582
1481822444;53.1923;105.9895
1481822446;55.6554;113.8653
1481822449;53.3753;106.6848
1481822452;53.0327;104.2712
1481822454;53.7323;106.3932
1481822456;53.7985;108.3282
1481822457;52.3942;103.8767
1481822458;53.1305;106.314
1481822460;53.9268;108.4648
1481822461;53.449;105.9114
1481822462;54.7715;107.4162
1481822463;53.427;105.3081
1481822465;53.3733;106.9562
1481822467;53.2279;106.7868
1481822468;52.7488;106.0076
1481822469;52.5989;106.7297
1481822470;53.5117;107.2876
1481822471;53.071999999999996;107.31700000000001
1481822473;53.1202;109.046
1481822475;53.2631;105.9857
1481822476;53.1423;107.8944
1481822478;53.6031;106.43700000000001
1481822479;53.2011;106.9803
1481822480;53.8465;109.626
1481822482;53.0342;105.9791
1481822483;52.7541;104.5754
1481822485;55.2119;110.0545
1481822487;53.1447;108.3056
1481822488;53.4775;106.7786
1481822490;53.8035;104.9037
1481822491;52.9092;106.7228
1481822493;53.06;106.4036
1481822495;52.287;104.7835
1481822496;52.4475;104.7747
1481822498;52.9527;105.0262
1481822499;53.4425;108.3673
1481822500;53.2022;106.7124
1481822501;52.2903;104.7009
1481822502;53.2619;104.7663
1481822504;53.4182;108.6024
1481822505;53.3688;107.1325
1481822506;53.27;107.4137
1481822507;54.395;108.0949
1481822510;52.419;104.8592
1481822511;52.8818;105.9446
1481822513;55.7934;113.4065
1481822515;52.042;104.0147
1481822516;53.8005;106.2289
1481822517;52.5511;104.9155
1481822518;52.8144;105.8647
1481822519;53.1995;106.4774
1481822520;53.4004;107.3501
1481822521;53.4798;106.3335
1481822523;53.5291;106.1043
1481822524;52.9515;106.8025
1481822525;54.7747;106.8687
1481822526;52.8509;105.4782
1481822527;52.9056;104.6457
1481822528;53.2848;105.8865
1481822530;52.8259;107.0333
1481822532;52.8371;105.4316
1481822534;53.6251;106.2394
1481822535;53.6931;106.2396
1481822536;52.8513;105.7769
1481822539;52.8375;106.5216
1481822540;53.1837;107.5878
1481822541;54.0978;106.4768
1481822542;65.7435;133.9262
1481822543;53.345;108.5453
1481822544;53.7339;105.5219
1481822545;52.6324;105.7699
1481822546;52.7397;106.0608
1481822547;53.1087;106.0149
1481822549;53.3764;107.4794
1481822550;53.4635;107.3527
1481822553;53.1888;128.4313
1481822555;54.0015;106.8401
1481822556;52.5601;106.2628
1481822557;52.2757;105.8848
1481822559;52.982;104.75299999999999
1481822560;51.7503;103.2401
1481822562;52.758;104.8581
1481822564;52.4393;105.8615
1481822565;51.7989;103.7391
1481822567;52.5978;105.1776
1481822570;52.1159;103.8503
1481822572;52.1707;104.205
1481822574;52.4081;104.7456
1481822584;51.6611;103.99600000000001
1481822586;52.3416;104.5921
1481822590;52.0167;103.7902
1481822593;52.0817;104.49
1481822603;51.9323;103.8963
1481822604;52.0662;103.9474
1481822606;52.1249;103.006
1481822608;51.9278;103.1855
1481822609;52.4298;104.7556
1481822612;53.6899;108.2119
1481822613;54.8958;110.4893
1481822616;53.193999999999996;106.4942
1481822618;52.5563;105.2829
1481822620;52.5014;104.0425
1481822622;52.0373;104.8271
1481822623;52.2219;104.2615
1481822624;53.0298;106.2685
1481822625;52.6847;106.0495
1481822626;52.5079;105.3194
1481822627;54.2564;106.6807
1481822629;53.0303;105.4855
1481822631;53.8685;105.3518
1481822632;52.7817;106.1164
1481822633;52.9818;104.9949
1481822634;53.3617;108.3206
1481822635;53.0886;106.1326
1481822636;53.9902;105.8659
1481822637;52.9417;107.3581
1481822640;53.3006;104.9629
1481822641;53.8027;107.4064
1481822642;54.8977;108.5821
1481822644;54.0254;107.3371
1481822645;53.5163;105.9636
1481822647;55.8066;108.3131
1481822648;54.388999999999996;105.5695
1481822649;53.6072;106.6682
1481822650;53.4531;106.4151
1481822651;53.3787;107.21
1481822654;53.0483;108.16
1481822655;54.431000000000004;106.2474
1481822656;53.6126;107.1486
1481822657;52.8726;105.5695
1481822659;54.2422;107.3671
1481822660;53.7625;105.9679
1481822663;53.9908;108.0894
1481822665;54.1591;107.7255
1481822666;53.8766;109.2476
1481822667;54.5552;107.3675
1481822668;53.118;106.9249
1481822669;54.0305;106.3089
1481822670;57.5453;112.7218
1481822671;54.7111;108.9115
1481822673;53.7361;106.6992
1481822674;52.7378;105.7231
1481822675;54.0294;106.8057
1481822676;52.2814;104.7837
1481822677;53.7537;107.8464
1481822680;53.3418;106.338
1481822681;54.5399;107.8027
1481822682;54.2772;107.3594
1481822683;53.8668;108.8498
1481822688;55.9006;111.8296
1481822689;55.43600000000001;110.8015
1481822691;53.5107;108.20299999999999
1481822692;55.2865;110.7038
1481822693;54.6536;110.3909
1481822695;53.568999999999996;105.9391
1481822696;55.2258;109.2891
1481822697;53.8781;109.3039
1481822698;54.058;107.7368
1481822699;53.1957;107.1072
1481822701;54.1963;107.24700000000001
1481822702;54.5845;106.4849
1481822703;53.9273;111.8247
1481822704;54.9765;108.309
1481822705;54.9543;110.5644
1481822708;54.8027;109.3938
1481822709;54.5349;110.2318
1481822710;56.1078;109.1682
1481822711;53.3735;108.2123
1481822712;54.9276;109.0766
1481822713;53.4678;110.3169
1481822714;54.1485;106.9326
1481822715;54.0378;107.3595
1481822718;54.1682;109.8654
1481822719;54.4935;108.6633
1481822720;55.6457;111.057
1481822721;55.0456;109.9504
1481822722;54.5348;108.1645
1481822724;53.4583;108.0088
1481822725;54.4578;111.375
1481822726;54.4673;107.4987
1481822731;53.946999999999996;107.7666
1481822758;52.9046;106.9375
1481822763;53.7875;108.8156
1481822768;56.013000000000005;117.4356
1481822775;52.8107;104.5216
1481822777;56.33;112.296
1481822780;53.7985;109.1456
1481822781;54.0773;109.7659
1481822782;55.1328;109.77799999999999
1481822783;53.68600000000001;108.5254
1481822784;53.9193;106.7978
1481822785;55.2684;111.2049
1481822786;54.1486;108.2903
1481822787;54.4086;109.8138
1481822788;55.1239;109.4094
1481822789;54.3916;107.6728
1481822791;58.0054;108.5473
1481822794;55.7487;109.2933
1481822795;53.89;110.1032
1481822796;55.1997;109.9423
1481822797;54.9291;109.5015
1481822799;54.1262;109.9085
1481822801;53.9353;106.1215
1481822802;53.1389;108.0499
1481822803;55.0061;109.1753
1481822805;55.3745;107.7097
1481822806;54.8701;109.3077
1481822807;54.6916;106.9754
1481822808;53.3413;107.1286
1481822809;53.213;107.9882
1481822810;87.7441;165.483
1481822812;53.4506;107.5175
1481822815;52.8002;105.4097
1481822816;54.3017;107.8203
1481822817;53.7689;106.5228
1481822819;53.5266;106.7433
1481822823;54.4123;111.9165
1481822824;54.1725;108.4534
1481822825;54.1555;112.3637
1481822826;53.6153;108.5162
1481822827;55.4352;106.9266
1481822828;54.7174;108.4049
1481822830;53.5117;106.6221
1481822831;54.7115;107.6449
1481822832;58.0049;116.0542
1481822833;54.1761;108.8106
1481822834;54.2739;109.3901
1481822838;53.9103;108.7015
1481822839;53.9787;107.5765
1481822840;54.5863;108.2222
1481822841;53.7173;106.7679
1481822842;56.2901;108.3467
1481822843;55.6755;109.7397
1481822845;53.3588;105.863
1481822846;54.4888;108.2351
1481822847;53.907;109.5462
1481822848;53.9942;110.1618
1481822849;52.9725;106.2331
1481822852;53.1657;106.5872
1481822853;52.7433;104.9558
1481822855;53.251000000000005;108.6341
1481822856;53.6823;105.6762
1481822859;52.9696;105.0169
1481822860;52.6702;105.8016
1481822861;52.8217;105.9122
1481822863;53.4301;106.0588
1481822864;52.776;104.7356
1481822865;52.8429;106.2347
1481822866;52.5353;105.1586
1481822868;52.5849;104.8282
1481822870;52.8395;105.1375
1481822871;52.5994;106.0325
1481822872;52.7064;104.8969
1481822873;52.9026;107.17
1481822874;52.631;104.8377
1481822875;52.5235;105.1531
1481822877;52.5048;104.1273
1481822878;52.4902;104.8883
1481822885;52.3868;105.7273
1481822887;52.5571;103.725
1481822888;51.8003;103.74600000000001
1481822889;51.7843;103.0991
1481822890;52.2713;104.8433
1481822892;52.6157;105.4805
1481822893;53.7065;109.2291
1481822897;51.2875;102.8268
1481822898;51.6146;103.3832
1481822903;52.0989;103.8867
1481822913;51.9537;104.8767
1481822915;52.0533;104.6486
1481822917;51.8773;104.2486
1481822922;52.1039;103.4372
1481822927;51.8456;104.5233
1481822928;52.6759;104.6239
1481822932;51.5793;103.6176
1481822944;57.4952;114.9702
1481822946;55.9614;112.1192
1481822947;56.243;109.4792
1481822948;54.4726;108.0799
1481822950;56.5233;114.4293
1481822951;55.2653;110.8799
1481822953;54.6357;109.626
1481822957;54.9006;109.2066
1481822958;54.6646;111.484
1481822959;53.3133;108.7619
1481822960;53.2885;110.8509
1481822961;53.042;107.5753
1481822962;54.2857;109.1966
1481822963;53.3181;108.5119
1481822965;54.3099;109.1676
1481822966;53.4244;110.3765
1481822967;55.1959;110.3414
1481822968;53.2055;106.8072
1481822969;54.035;107.7849
1481822970;55.6841;110.5395
1481822971;54.6481;110.48
1481822973;54.601000000000006;110.9227
1481822975;56.081;116.6979
1481822976;53.6341;109.82600000000001
1481822977;54.5456;108.8248
1481822979;56.7371;113.604
1481822980;55.1902;111.2459
1481822981;54.3122;110.0758
1481822982;55.0939;109.9837
1481822983;54.7256;110.8773
1481822986;56.3474;109.1014
1481822987;55.091;109.4467
1481822989;57.159;111.6358
1481822990;56.448;111.3633
1481822991;56.2436;111.2833
1481822992;55.3805;108.9693
1481822993;56.6347;110.7739
1481822995;56.8614;116.531
1481822996;59.2688;119.4938
1481822998;55.1195;109.8108
1481823000;54.9927;106.7685
1481823001;55.2598;109.8018
1481823002;55.0266;109.1255
1481823005;55.6838;108.3538
1481823006;54.2877;108.3511
1481823007;53.8814;108.4156
1481823008;53.7693;105.8192
1481823009;54.7013;109.8995
1481823010;54.158;107.8622
1481823011;54.7453;107.8772
1481823012;54.0585;109.7271
1481823013;54.1739;108.0775
1481823014;54.3191;109.3284
1481823016;53.3723;107.8154
1481823017;54.001999999999995;108.6448
1481823018;52.6404;106.2063
1481823022;53.9537;107.2528
1481823024;53.0238;107.7796
1481823026;54.5601;110.6302
1481823027;54.8485;109.7815
1481823028;53.7757;106.5833
1481823029;53.4162;105.9729
1481823030;55.4337;107.9337
1481823031;54.0701;109.7939
1481823032;53.4169;106.9555
1481823033;53.5543;105.6728
1481823034;54.0665;108.4156
1481823035;54.457;108.8433
1481823036;55.8813;112.4417
1481823037;55.5969;112.3018
1481823040;54.1176;107.0934
1481823041;55.9222;111.1727
1481823043;53.9398;110.4186
1481823044;54.626999999999995;108.0754
1481823045;56.8649;111.7767
1481823047;54.1706;107.1258
1481823049;57.0709;109.8778
1481823050;55.0973;110.1976
1481823051;55.268;108.7935
1481823052;54.1182;109.9089
1481823053;56.8865;110.6554
1481823054;55.3905;108.6224
1481823056;55.5716;115.1544
1481823057;54.7077;109.2814
1481823058;54.4691;108.3127
1481823059;55.52;110.1092
1481823061;54.4175;108.6723
1481823062;51.6183;103.9728
1481823063;52.1345;103.7688
1481823066;52.6498;106.2375
1481823067;52.4485;104.9789
1481823071;58.8186;120.5778
1481823072;56.8393;114.0707
1481823073;54.0076;107.1254
1481823074;55.2047;111.0554
1481823075;54.1366;107.7966
1481823076;54.3933;108.6037
1481823077;53.8011;108.1571
1481823078;53.718;106.8133
1481823079;53.8014;107.7935
1481823080;53.9005;106.2663
1481823081;55.1763;107.249
1481823082;54.6063;109.1159
1481823084;56.9601;117.6477
1481823089;55.4751;108.3905
1481823090;55.3579;109.9812
1481823091;56.443999999999996;112.07799999999999
1481823092;55.3431;110.6026
1481823093;55.0097;110.8858
1481823094;54.7745;110.969
1481823095;56.8982;115.3763
1481823096;56.4016;110.6371
1481823097;55.2396;112.3198
1481823098;55.6695;110.3941
1481823099;55.1085;109.8977
1481823100;54.4346;108.6075
1481823101;53.3366;108.1609
1481823102;55.0706;115.7555
1481823107;56.3447;112.6453
1481823108;54.0249;110.8839
1481823111;55.6327;107.8041
1481823112;56.394;112.509
1481823113;54.7728;108.7665
1481823114;58.6196;119.5932
1481823115;56.8973;117.4731
1481823116;54.1273;111.0373
1481823117;55.033;109.7345
1481823118;54.9766;110.4714
1481823120;52.9538;107.3642
1481823121;54.1542;108.3692
1481823122;54.3873;110.1862
1481823123;55.3511;113.6146
1481823124;55.1575;108.4678
1481823129;57.185;116.8471
1481823130;57.7669;110.03
1481823132;55.6072;118.3193
1481823133;56.3259;109.9257
1481823134;56.4475;112.3057
1481823135;55.9706;111.3464
1481823138;57.975;112.4071
1481823139;55.7921;110.609
1481823140;55.4961;108.3867
1481823141;54.8431;111.7642
1481823142;55.7733;111.3424
1481823145;55.2247;110.5251
1481823146;53.8682;108.1724
1481823147;54.2805;107.3829
1481823148;55.4851;113.1809
1481823149;56.8961;112.4536
1481823151;54.7031;112.84
1481823152;54.8208;109.6693
1481823155;55.9736;109.9388
1481823156;54.1371;108.1114
1481823157;55.3856;112.5711
1481823158;56.125;112.3537
1481823159;56.6272;112.2824
1481823160;55.1221;108.969
1481823161;53.8077;109.5488
1481823162;55.4566;109.0764
1481823163;55.8181;112.9685
1481823164;54.6963;111.3426
1481823165;54.0342;110.2425
1481823167;55.4398;109.1253
1481823168;53.9877;108.4551
1481823169;56.6129;113.64399999999999
1481823174;53.8674;107.331
1481823175;56.7841;114.91
1481823176;55.9333;114.0976
1481823177;54.9144;109.7989
1481823178;56.8057;108.1956
1481823180;54.8717;112.82
1481823181;57.6692;115.0713
1481823182;53.333999999999996;105.9338
1481823183;55.8566;112.3345
1481823184;57.4522;114.86
1481823185;55.0237;110.9552
1481823188;54.3394;109.5632
1481823189;53.2884;107.3804
1481823190;52.57899999999999;103.7576
1481823191;51.6523;103.274
1481823192;51.5072;102.6412
1481823196;52.0799;105.5937
1481823198;52.6767;104.219
1481823199;52.7844;106.7799
1481823200;52.7852;105.3223
1481823201;52.688;106.1928
1481823202;52.7856;105.8356
1481823203;53.7121;107.9535
1481823205;52.9222;106.8668
1481823206;53.1025;104.2842
1481823208;52.0911;103.2175
1481823209;51.9303;104.0702
1481823211;51.9692;103.19
1481823212;52.6574;105.9175
1481823213;52.4455;104.5142
1481823214;52.1207;105.1156
1481823215;52.4766;105.5663
1481823217;52.6563;104.1023
1481823219;52.2108;104.4841
1481823220;52.1917;104.1751
1481823221;52.553999999999995;104.3666
1481823222;52.8119;105.4734
1481823223;51.8263;103.3444
1481823225;52.7374;106.3541
1481823226;53.1654;104.0385
1481823227;52.0814;107.8861
1481823229;52.1705;104.1877
1481823230;54.0188;105.5816
1481823232;52.831;104.9034
1481823233;52.971000000000004;104.9519
1481823235;51.9603;104.8708
1481823236;52.5498;105.1201
1481823237;51.9449;103.8337
1481823238;52.089;104.4009
1481823242;51.747;104.0388
1481823243;52.3461;104.2535
1481823245;53.0124;104.9451
1481823246;51.9998;105.4632
1481823247;53.2032;105.0918
1481823248;55.6262;108.8041
1481823249;53.1384;107.2428
1481823250;52.1999;104.0546
1481823254;53.2393;105.9174
1481823255;52.8474;106.1302
1481823256;52.7386;103.9705
1481823258;51.8413;104.4759
1481823259;52.3384;105.2586
1481823260;51.7553;105.6504
1481823261;53.0783;103.9228
1481823265;52.2966;105.0649
1481823266;52.6237;104.6064
1481823267;52.7208;105.1955
1481823268;52.1626;103.329
1481823269;51.9647;104.68299999999999
1481823270;52.7151;104.8701
1481823271;54.0852;104.9683
1481823272;52.1;104.1105
1481823273;52.0725;104.5454
1481823275;53.0691;105.2479
1481823276;52.5535;105.4503
1481823277;52.2396;105.0767
1481823278;52.4196;104.6562
1481823279;52.1647;106.1569
1481823280;52.3327;103.6763
1481823281;51.9282;103.2948
1481823283;52.9348;106.4608
1481823285;52.7649;105.0585
1481823287;52.9136;104.6858
1481823288;52.0854;104.037
1481823289;52.1652;105.7917
1481823290;53.3313;104.5009
1481823294;52.6254;103.3744
1481823295;52.2881;103.6562
1481823296;53.1277;106.1628
1481823299;53.0205;105.46799999999999
1481823300;51.9748;105.1023
1481823301;53.2808;105.8151
1481823302;54.9836;110.5145
1481823303;52.2422;104.3425
1481823304;52.3982;104.4489
1481823306;52.5365;103.5981
1481823307;51.8124;104.4573
1481823310;52.1379;104.2004
1481823312;52.8946;104.82799999999999
1481823315;52.1601;104.0755
1481823316;52.7521;105.7454
1481823317;52.5553;104.11200000000001
1481823318;52.1074;103.7012
1481823320;52.2428;103.5658
1481823321;52.9929;104.9852
1481823322;52.6407;103.7141
1481823323;51.2108;102.6346
1481823328;51.5502;103.0656
1481823329;52.2314;103.7204
1481823331;51.498999999999995;102.6342
1481823337;51.713;102.8499
1481823339;51.8619;103.0789
1481823344;51.7286;103.3921
1481823346;51.5408;103.4665
1481823347;51.7957;104.0741
1481823348;51.9407;103.4123
1481823351;51.368;103.1224
1481823355;52.3293;103.6367
1481823358;51.5626;103.863
1481823364;52.1719;104.2379
1481823366;51.5245;102.6737
1481823370;58.0382;114.8271
1481823372;55.5864;110.6349
1481823375;54.2241;109.8462
1481823376;54.2308;107.9131
1481823377;55.5234;114.1027
1481823378;53.9951;106.2271
1481823379;57.3079;109.2538
1481823380;56.1807;110.1895
1481823382;54.7701;110.9488
1481823383;56.1304;110.6559
1481823384;55.5798;112.7123
1481823385;55.2976;113.1014
1481823386;57.9535;114.4425
1481823387;54.9797;112.0603
1481823388;53.9515;108.9185
1481823390;54.7299;110.1662
1481823391;54.9364;108.5985
1481823393;53.7328;108.9007
1481823395;54.5436;107.5066
1481823396;55.4639;110.5114
1481823399;55.3905;113.7396
1481823400;54.5298;111.9875
1481823402;58.0184;119.0336
1481823403;55.7636;112.5866
1481823404;56.622;111.1892
1481823405;57.8206;116.8725
1481823406;57.7429;114.0849
1481823408;54.8626;112.9793
1481823409;55.5391;109.0653
1481823410;56.1031;113.0458
1481823411;55.2581;111.1368
1481823412;55.8922;123.1692
1481823413;54.9813;111.1733
1481823414;57.85;112.6943
1481823416;55.5139;110.6448
1481823419;54.4896;108.3011
1481823421;55.9046;111.5504
1481823424;54.5201;114.8711
1481823425;55.6312;114.9681
1481823426;56.5262;113.137
1481823427;54.4338;109.1727
1481823428;57.3037;117.7848
1481823429;56.501000000000005;114.5471
1481823430;57.1445;112.2516
1481823431;55.6149;111.8085
1481823432;56.373000000000005;113.0277
1481823433;54.9443;110.75399999999999
1481823434;55.7639;110.2164
1481823435;54.2628;109.5854
1481823436;55.4043;110.7468
1481823441;56.1787;110.1732
1481823442;55.0422;111.2278
1481823443;54.4805;109.2869
1481823444;56.1515;110.4208
1481823445;56.316;112.0065
1481823447;55.6968;118.0918
1481823448;57.4338;113.6455
1481823449;55.4046;110.7716
1481823450;56.5071;113.3355
1481823451;55.9338;109.3268
1481823452;53.9664;108.9357
1481823453;54.9696;109.4626
1481823454;56.3455;112.8024
1481823455;55.6329;110.5323
1481823457;55.7893;113.4022
1481823458;55.4068;111.0159
1481823459;56.6136;111.9779
1481823460;54.0942;108.1363
1481823463;55.9765;109.9903
1481823464;55.7105;109.209
1481823465;57.2835;116.2001
1481823466;54.4228;112.3999
1481823467;53.8095;108.2507
1481823468;55.7736;113.2028
1481823469;57.7766;113.9589
1481823471;56.7462;113.5759
1481823472;56.597;114.8476
1481823474;55.4134;113.3795
1481823475;54.5278;112.5725
1481823476;55.6275;112.6686
1481823477;55.6661;110.5921
1481823478;57.8091;113.4484
1481823479;56.3344;116.4437
1481823480;56.4912;110.6479
1481823483;58.3441;114.4828
1481823484;55.7099;112.0448
1481823485;55.201;111.1213
1481823488;55.9744;115.3938
1481823491;51.7816;102.9074
1481823492;51.8505;103.2469
1481823494;53.2812;106.615
1481823495;53.361000000000004;107.1642
1481823496;52.0242;106.8308
1481823497;52.3237;103.9097
1481823498;52.7937;105.6174
1481823500;52.3774;103.8961
1481823504;53.2246;106.7813
1481823507;53.5773;107.5665
1481823508;52.8273;103.7954
1481823509;52.5814;104.8051
1481823511;52.0345;103.9791
1481823512;52.7088;103.2802
1481823513;52.2075;103.9284
1481823514;52.6271;107.7851
1481823515;52.6491;105.9138
1481823516;52.5683;104.8492
1481823518;51.8956;102.9547
1481823520;52.3549;102.1558
1481823521;52.1651;104.3996
1481823522;52.9739;103.0686
1481823523;51.653;104.3352
1481823524;52.2413;104.2221
1481823528;53.0295;103.8758
1481823529;53.1292;107.9598
1481823531;51.9965;104.0114
1481823532;52.731;104.6478
1481823533;52.7726;104.8051
1481823534;52.0882;103.9465
1481823535;52.1771;105.2803
1481823536;51.8859;105.6117
1481823537;52.8222;105.9445
1481823538;52.6744;105.1363
1481823539;52.8664;104.8512
1481823541;52.9386;104.8341
1481823542;52.4891;104.3804
1481823543;52.482;104.9233
1481823544;52.1093;104.97
1481823549;52.2323;104.8436
1481823550;52.1967;104.5074
1481823551;52.4707;104.289
1481823553;52.3517;104.2361
1481823554;52.643;107.9195
1481823555;51.9644;103.7909
1481823556;52.8036;104.7107
1481823557;52.3557;103.7776
1481823558;51.618;102.9947
1481823559;52.158;103.9
1481823560;52.0511;104.1108
1481823561;52.3061;104.7634
1481823565;52.1425;105.7722
1481823566;52.5464;104.4457
1481823567;51.6508;105.2156
1481823568;52.223;104.40799999999999
1481823569;52.4006;105.1244
1481823570;52.5756;103.84200000000001
1481823573;52.6381;104.9171
1481823574;51.7921;105.9514
1481823576;52.7004;104.6468
1481823577;53.2878;107.1148
1481823578;56.3583;105.2136
1481823579;52.6043;104.632
1481823580;53.1685;107.2365
1481823581;52.6976;106.0487
1481823583;53.4191;105.6811
1481823585;53.4505;105.6567
1481823587;53.1149;108.6313
1481823588;54.0321;104.8922
1481823589;54.1462;106.4238
1481823590;52.271;104.0073
1481823591;52.7344;106.6571
1481823592;53.1658;107.3086
1481823593;52.538999999999994;106.1668
1481823596;52.4861;105.7644
1481823597;52.5502;107.1053
1481823598;53.4219;106.3622
1481823601;53.0803;105.7303
1481823602;53.4466;106.596
1481823603;52.8284;105.9721
1481823604;52.9984;105.6559
1481823607;53.7243;106.7044
1481823608;54.1377;108.2111
1481823609;54.9754;104.6381
1481823610;58.7098;109.5452
1481823611;53.9052;107.6175
1481823612;53.6734;107.5757
1481823613;52.7456;104.4505
1481823614;52.6113;105.9099
1481823618;53.3336;107.3358
1481823631;53.1058;105.7792
1481823633;53.5271;107.09100000000001
1481823637;54.551;108.0467
1481823640;53.8181;106.4274
1481823642;52.6976;105.9673
1481823663;63.5452;122.234
1481823665;53.303999999999995;109.6195
1481823666;54.03;105.6793
1481823667;54.2178;107.7328
1481823668;55.1758;110.4891
1481823669;54.3561;109.8416
1481823672;54.2853;110.7493
1481823673;54.9872;109.7572
1481823674;55.7913;109.5305
1481823675;54.3876;107.3484
1481823676;55.2807;108.6332
1481823677;53.7208;107.9614
1481823678;54.2723;107.2413
1481823679;52.6771;105.4999
1481823680;53.9012;106.7658
1481823681;54.9088;110.1752
1481823684;54.54600000000001;107.6352
1481823685;55.2081;110.9538
1481823686;53.9413;107.8791
1481823687;54.2422;108.8989
1481823691;54.2658;110.8375
1481823692;53.3151;107.5983
1481823693;53.7752;107.5294
1481823695;56.4477;111.397
1481823696;54.6018;110.5169
1481823697;57.3419;109.5339
1481823698;55.6309;112.1146
1481823699;53.9765;107.9901
1481823701;54.4245;107.3946
1481823702;53.4629;106.9227
1481823705;55.1881;107.0827
1481823706;53.5455;108.949
1481823707;54.787;108.6389
1481823708;55.5189;110.1367
1481823709;54.4127;108.9051
1481823710;53.9223;107.0422
1481823712;55.2921;113.8146
1481823713;54.601000000000006;110.3425
1481823714;54.6664;108.9825
1481823716;54.7871;109.5024
1481823719;55.089;111.3233
1481823720;55.2664;110.4828
1481823721;54.9391;107.0596
1481823722;54.1656;111.0901
1481823723;52.9599;105.7371
1481823725;54.9227;108.1046
1481823726;55.0076;109.7436
1481823727;54.9893;109.2029
1481823728;57.2119;116.9062
1481823729;54.4134;107.0208
1481823731;55.0201;111.3293
1481823733;54.3507;110.8959
1481823734;55.4548;111.3636
1481823736;54.7151;110.4361
1481823737;54.3525;109.3666
1481823738;54.8327;108.791
1481823739;55.5362;114.8252
1481823740;54.8721;110.2422
1481823742;54.8595;107.9507
1481823743;54.3924;105.8781
1481823747;54.8949;106.6914
1481823748;53.1897;107.9372
1481823750;55.0216;109.1525
1481823751;57.6887;114.1972
1481823752;53.6433;109.6083
1481823753;53.4557;106.3999
1481823754;54.677;111.024
1481823757;53.3562;106.4929
1481823758;55.0508;111.1062
1481823759;54.39;108.4071
1481823762;55.545;110.5859
1481823763;54.3806;109.3424
1481823765;53.1395;107.0333
1481823766;53.3394;106.3623
1481823767;54.4603;109.0755
1481823768;53.8032;106.6355
1481823771;54.1371;107.3668
1481823772;52.4692;105.59200000000001
1481823774;53.8327;107.5469
1481823776;53.9766;109.6952
1481823777;53.3299;107.2806
1481823795;52.3003;105.1808
1481823806;55.1347;106.0467
1481823819;52.7422;104.8356
1481823822;52.395;103.8911
1481823825;54.468;108.6071
1481823826;55.3532;111.29
1481823830;53.5089;106.791
1481823831;53.806000000000004;105.74600000000001
1481823832;53.0148;104.9663
1481823833;52.9702;106.3521
1481823835;53.2086;108.6004
1481823836;55.3523;108.2651
1481823838;54.0243;108.0884
1481823839;52.903999999999996;107.1589
1481823840;53.1907;104.9928
1481823841;52.4683;104.449
1481823842;53.2174;106.2969
1481823844;54.388000000000005;108.4143
1481823846;53.2888;107.5923
1481823848;73.4123;147.2396
1481823849;53.1367;107.3676
1481823851;54.2602;106.766
1481823854;52.7698;105.721
1481823856;53.4722;106.8737
1481823858;52.9381;106.5716
1481823861;54.1542;107.26
1481823862;54.5076;107.23200000000001
1481823863;54.0156;108.8808
1481823864;54.2485;107.9559
1481823865;53.754;106.96600000000001
1481823866;53.86;107.3729
1481823868;54.0569;107.3539
1481823869;54.6713;110.5433
1481823870;53.7614;108.5743
1481823871;54.3821;112.4315
1481823873;52.8473;111.8223
1481823874;53.4904;107.061
1481823877;53.4702;107.6134
1481823879;53.803000000000004;109.1803
1481823880;53.0347;109.5894
1481823881;54.6015;107.7252
1481823883;53.1547;106.7702
1481823884;54.0335;109.9277
1481823885;53.9531;108.5613
1481823886;53.0142;107.5507
1481823887;59.148999999999994;118.4128
1481823888;53.2107;107.7739
1481823890;54.5657;108.87799999999999
1481823891;54.2667;107.5027
1481823892;55.8378;112.0254
1481823894;54.0125;106.5338
1481823895;53.0751;107.6998
1481823896;54.4082;107.0801
1481823897;54.0916;108.5422
1481823899;52.8415;106.7098
1481823901;54.2682;108.6775
1481823902;53.4004;105.7102
1481823903;54.1009;106.81700000000001
1481823905;54.3673;109.1548
1481823906;52.8707;106.6089
1481823907;53.9677;107.5138
1481823909;54.6343;109.9294
1481823912;53.5507;108.2669
1481823913;55.0825;110.4015
1481823914;53.7895;107.0557
1481823920;54.1796;106.0734
1481823925;54.0641;108.052
1481823926;54.013000000000005;107.8159
1481823927;54.5306;108.2135
1481823928;54.5875;108.274
1481823929;63.3337;109.1224
1481823930;54.4484;114.2621
1481823931;54.6446;110.8129
1481823933;59.9477;120.8583
1481823934;53.5879;111.5459
1481823937;53.5808;108.506
1481823938;55.3228;108.8473
1481823939;53.9331;110.189
1481823940;59.4529;115.8353
1481823941;54.6826;109.9888
1481823945;53.3796;107.2143
1481823949;54.1884;105.7293
1481823956;54.5935;107.3599
1481823962;54.1713;106.9032
1481823981;53.1118;105.8323
1481824005;65.3676;134.1473
1481824006;75.2766;151.1926
1481824007;67.3233;144.1266
1481824010;54.2029;105.4918
1481824011;53.5561;111.456
