TimeStamp;ReadsAvg;WritesAvg
1479632720;54.1298;106.3093
1479632721;53.1534;103.5161
1479632722;52.9483;107.7679
1479632723;55.3894;110.7381
1479632725;54.3511;107.6734
1479632726;53.7736;107.8938
1479632727;54.2253;108.5893
1479632729;54.1853;107.6304
1479632730;53.9333;108.3963
1479632733;54.3709;109.2433
1479632735;53.8857;106.637
1479632736;52.3703;113.1307
1479632737;54.7913;107.4791
1479632738;56.7834;109.1915
1479632739;53.7154;109.7037
1479632740;53.0187;106.6747
1479632741;53.9255;107.5488
1479632742;54.1252;107.0987
1479632743;53.8401;107.9899
1479632744;52.3586;104.5529
1479632745;53.3543;106.0506
1479632746;53.1703;106.8033
1479632751;53.7808;110.8515
1479632755;52.6396;105.7152
1479632757;52.0887;104.3517
1479632760;51.9502;102.5079
1479632763;52.2037;103.1332
1479632765;52.7055;103.2233
1479632766;53.375;103.7438
1479632771;51.8919;104.9053
1479632774;51.9369;104.7876
1479632778;52.0068;104.8921
1479632780;52.0409;104.0769
1479632784;52.6964;104.1707
1479632785;51.9124;103.596
1479632790;51.4373;103.6029
1479632791;51.7478;103.3655
1479632793;54.0967;107.0672
1479632794;54.6801;107.186
1479632795;53.1705;106.3028
1479632796;52.6017;104.8468
1479632797;52.3979;108.3106
1479632799;58.7855;106.6282
1479632800;53.2525;108.1922
1479632801;55.2027;111.2202
1479632802;53.1864;112.8618
1479632803;53.4184;107.8643
1479632805;53.0631;104.7305
1479632807;53.3036;105.3066
1479632809;53.6276;105.97
1479632810;52.7157;105.3218
1479632811;54.5665;107.9208
1479632812;53.7359;110.7962
1479632814;53.3021;107.9419
1479632815;53.1345;106.6258
1479632816;53.1087;107.61399999999999
1479632817;53.263000000000005;114.3772
1479632819;53.425;104.5819
1479632820;53.7865;107.3492
1479632821;54.221000000000004;104.9144
1479632822;54.5271;107.0723
1479632823;54.2778;107.5934
1479632824;52.7262;106.3104
1479632825;53.0948;104.54799999999999
1479632826;53.0128;105.4062
1479632827;53.7717;108.5049
1479632830;53.4797;105.6547
1479632831;54.0299;107.6299
1479632832;53.2751;108.3599
1479632833;53.5373;108.0835
1479632834;53.4489;107.4163
1479632836;52.5218;103.9538
1479632837;53.4844;106.7032
1479632838;52.4577;105.6571
1479632840;54.9606;107.1976
1479632841;52.8331;105.7901
1479632842;52.8823;106.2237
1479632843;52.6357;106.0046
1479632844;53.653999999999996;107.1046
1479632845;54.602;108.6807
1479632846;52.7165;105.2977
1479632847;55.211999999999996;106.4219
1479632850;53.4072;108.0811
1479632851;53.6093;111.5969
1479632852;53.063;107.604
1479632853;53.1578;106.8
1479632854;54.9661;106.8019
1479632855;54.5351;107.9315
1479632856;53.7642;106.708
1479632858;53.843999999999994;105.331
1479632859;52.5313;105.2849
1479632861;53.7062;108.6938
1479632863;52.2574;106.0129
1479632864;53.0414;108.0043
1479632865;52.4873;106.8533
1479632866;53.669;108.1398
1479632867;52.537;105.7775
1479632868;53.665;106.4056
1479632871;53.4546;108.6931
1479632872;54.3334;111.9752
1479632873;53.7552;107.23299999999999
1479632874;53.5223;107.8152
1479632875;52.7258;105.7643
1479632876;53.3926;105.9799
1479632877;53.185;104.4516
1479632879;52.4002;105.8289
1479632881;54.1516;113.6341
1479632882;53.7131;111.0162
1479632883;54.2455;108.7621
1479632884;54.4815;107.71
1479632885;54.3814;105.5781
1479632886;53.0028;105.9208
1479632887;52.5605;103.059
1479632888;53.1008;106.0522
1479632889;52.6616;105.8418
1479632892;52.9121;108.5901
1479632893;54.2692;107.9197
1479632894;52.9854;108.2026
1479632895;53.5302;105.7564
1479632896;53.4776;108.3767
1479632897;52.6692;105.448
1479632898;53.0218;105.5594
1479632900;52.7716;107.3643
1479632902;53.5126;105.4165
1479632903;55.9228;110.8013
1479632904;52.7448;106.8104
1479632905;52.9527;108.0223
1479632906;52.284;106.2443
1479632907;54.6539;105.3262
1479632908;53.6234;105.0274
1479632909;53.4568;108.2896
1479632912;53.0454;107.1754
1479632913;53.3139;107.2601
1479632914;53.6528;108.4215
1479632915;55.5099;107.4083
1479632916;53.0046;105.5681
1479632917;52.0079;107.0606
1479632918;53.6124;108.6084
1479632920;52.7078;103.8019
1479632923;53.1003;106.3241
1479632924;55.1079;104.6258
1479632925;52.2733;107.899
1479632926;54.9688;109.9018
1479632927;53.9239;104.5143
1479632928;54.1984;107.3506
1479632931;52.6366;107.9414
1479632932;53.9535;105.2996
1479632933;53.7397;105.3625
1479632934;54.1164;113.8312
1479632935;53.4578;107.7607
1479632936;53.9168;106.0608
1479632937;52.7868;105.2058
1479632938;53.1593;105.1253
1479632940;54.0006;105.212
1479632941;55.1893;108.4537
1479632943;53.5931;109.2941
1479632944;53.5988;106.6842
1479632945;53.3716;105.5893
1479632946;53.5329;107.9832
1479632947;52.9915;108.3448
1479632948;53.2945;106.8327
1479632949;52.9057;106.2291
1479632950;54.1321;105.7032
1479632953;54.4298;110.4579
1479632954;53.8014;107.8375
1479632955;53.8234;106.936
1479632956;53.6525;112.8873
1479632957;53.187;107.9633
1479632958;53.4839;106.9075
1479632959;54.8511;105.1775
1479632961;53.402;107.6451
1479632962;53.2908;107.0635
1479632964;55.0375;109.0595
1479632965;53.7106;108.2966
1479632966;53.3656;110.0433
1479632967;53.7;104.78399999999999
1479632968;53.5499;105.5785
1479632969;55.2509;110.9053
1479632970;52.7998;105.3882
1479632971;53.4519;106.3801
1479632975;53.4017;111.9351
1479632976;52.2002;104.8383
1479632977;50.8657;101.4406
1479632980;51.5233;104.1684
1479632992;51.9718;103.8376
1479632996;51.8992;102.6457
1479633002;52.4485;103.9962
1479633003;51.8905;105.1131
1479633006;52.5612;104.3977
1479633013;51.3302;102.4223
1479633016;52.1768;104.0709
1479633019;52.9915;105.5702
1479633020;52.9238;105.7539
1479633021;52.793;107.4054
1479633022;52.446000000000005;106.1446
1479633024;54.2425;108.3014
1479633026;53.3844;105.6257
1479633027;53.0573;105.3335
1479633028;52.5853;107.0114
1479633029;53.898;106.1662
1479633030;53.1619;110.3223
1479633031;54.2052;107.8172
1479633032;53.6619;104.4062
1479633033;52.7986;105.7039
1479633035;53.4379;106.6459
1479633036;53.3853;104.17
1479633037;52.7066;105.2745
1479633038;52.722;104.8057
1479633039;53.2972;107.3433
1479633042;54.9073;105.3934
1479633043;54.8199;105.8921
1479633045;53.6439;105.9766
1479633046;52.7836;104.7593
1479633048;52.4422;106.0822
1479633049;52.13399999999999;104.3636
1479633050;53.218999999999994;107.199
1479633052;53.6902;110.4496
1479633053;53.0998;106.4093
1479633055;53.3618;105.9855
1479633056;53.0694;106.571
1479633057;52.9472;106.9551
1479633058;52.3166;104.8146
1479633059;53.3128;107.4651
1479633060;53.1687;108.0582
1479633061;54.071000000000005;107.12
1479633062;52.9198;108.531
1479633063;53.3763;106.7442
1479633064;52.7108;105.3726
1479633066;52.49100000000001;106.7093
1479633070;54.4246;106.8893
1479633071;53.3641;109.8371
1479633073;53.2373;108.0296
1479633074;53.9103;106.811
1479633075;52.9438;106.7902
1479633076;53.832;106.3144
1479633078;52.9222;110.1966
1479633079;53.2502;105.5618
1479633080;53.5609;108.6164
1479633081;54.5046;106.6341
1479633082;53.0151;107.7663
1479633083;54.1371;107.2269
1479633084;54.1585;107.5908
1479633085;53.2787;108.7968
1479633086;53.3769;107.1649
1479633089;52.9046;105.214
1479633091;55.1739;107.066
1479633094;53.5246;105.1106
1479633095;53.9833;108.363
1479633096;53.8268;105.2895
1479633097;52.5148;108.3963
1479633098;53.1203;106.2812
1479633099;53.1386;105.0657
1479633100;54.3922;110.7227
1479633102;52.8915;105.7048
1479633103;53.372;106.6861
1479633104;53.9495;107.6291
1479633105;53.4698;106.2511
1479633106;53.8983;109.5092
1479633107;54.4847;107.9416
1479633108;54.06;109.3232
1479633109;53.0127;104.4785
1479633110;54.2444;110.0123
1479633112;54.0085;107.7408
1479633114;53.3532;106.0988
1479633115;54.5923;109.3527
1479633117;54.0761;108.5534
1479633118;54.5839;111.4783
1479633119;53.5018;106.6776
1479633120;52.3515;106.1008
1479633121;53.9214;106.4243
1479633122;54.5728;106.2321
1479633123;52.5139;106.5106
1479633124;52.6259;107.8828
1479633125;54.635;108.0513
1479633126;55.7159;109.993
1479633128;52.9902;108.4071
1479633129;54.2709;106.5405
1479633131;53.7934;110.3863
1479633132;55.4082;108.9629
1479633135;54.558;108.4928
1479633136;54.2206;106.3055
1479633137;52.4814;107.3347
1479633138;54.376000000000005;107.45299999999999
1479633139;52.6793;104.6871
1479633141;52.8316;105.4697
1479633143;53.9544;107.3485
1479633144;53.3939;105.6076
1479633145;53.8221;107.0346
1479633146;54.3486;108.9633
1479633148;52.0509;107.2953
1479633149;53.8691;107.8579
1479633150;52.121;106.9471
1479633152;55.2343;108.3758
1479633153;53.2248;109.1229
1479633154;53.5126;110.1764
1479633157;53.281000000000006;109.3766
1479633158;53.107;108.3331
1479633159;53.0343;111.3342
1479633160;54.0857;105.4118
1479633161;54.3961;106.1814
1479633162;53.5103;107.1152
1479633163;53.942;109.9047
1479633164;54.2698;104.2924
1479633166;53.8075;109.2042
1479633168;53.7192;110.4045
1479633169;56.2944;113.9742
1479633170;52.9671;106.885
1479633171;55.0567;108.1434
1479633172;53.1161;106.1594
1479633173;53.8457;108.8091
1479633174;53.0674;105.7573
1479633175;52.9063;106.6644
1479633179;52.4601;106.9736
1479633180;53.8621;106.465
1479633181;54.2717;108.9652
1479633182;53.9665;109.1323
1479633183;54.2246;105.0389
1479633184;53.1817;107.4952
1479633186;53.2195;107.088
1479633187;54.1441;106.2241
1479633188;52.5505;106.4894
1479633190;53.0158;105.9853
1479633192;54.0879;108.1257
1479633193;54.2358;107.9772
1479633194;52.8233;106.9334
1479633195;53.0596;106.9062
1479633196;55.3083;106.2916
1479633200;51.4168;104.181
1479633210;51.907;103.9146
1479633217;52.0214;106.4381
1479633224;52.2258;105.5701
1479633244;51.3647;104.3694
1479633261;51.6928;103.9497
1479633276;52.964;107.0129
1479633277;52.6957;108.0021
1479633278;53.2435;104.5043
1479633279;53.8815;107.26299999999999
1479633280;52.9517;103.5668
1479633281;52.6551;105.9656
1479633282;51.7484;104.2559
1479633283;53.6744;106.2956
1479633285;52.9886;108.5453
1479633287;52.3465;105.8761
1479633288;53.7884;103.8807
1479633289;52.2045;105.1771
1479633290;52.3259;106.8415
1479633291;52.8664;108.2044
1479633293;51.9189;105.1435
1479633294;53.0751;105.7926
1479633297;51.8199;106.7221
1479633298;53.1364;106.1044
1479633300;53.8653;105.6195
1479633301;52.2643;107.9726
1479633302;52.3588;105.164
1479633303;53.6076;109.3117
1479633305;52.8902;107.1205
1479633306;52.9866;104.93
1479633307;52.2919;106.9475
1479633308;53.0529;105.7518
1479633309;51.7876;103.1783
1479633310;52.733999999999995;104.1594
1479633311;52.7354;106.96
1479633314;52.3381;105.7176
1479633315;53.3431;108.4137
1479633316;53.6029;104.1543
1479633317;52.6013;108.8755
1479633320;53.9316;106.4768
1479633321;52.111000000000004;107.0593
1479633322;52.7081;107.7076
1479633323;53.746;106.1368
1479633327;53.5821;105.2714
1479633328;53.1834;107.2368
1479633329;53.3875;105.4888
1479633330;54.1417;105.7331
1479633331;53.8401;105.3906
1479633332;52.4048;104.9828
1479633333;54.8545;105.9848
1479633334;52.8582;105.3484
1479633335;53.043;106.1267
1479633336;52.9501;107.4752
1479633337;52.5353;105.7467
1479633338;52.6627;105.4169
1479633340;53.3193;106.3346
1479633342;52.6007;106.4624
1479633345;52.7804;107.0665
1479633346;55.7761;112.8744
1479633347;53.486000000000004;106.0998
1479633348;54.086999999999996;108.4209
1479633349;53.5521;110.5402
1479633351;51.7823;102.4156
1479633352;52.7525;105.7729
1479633353;52.5118;106.9989
1479633354;54.632;106.3393
1479633355;52.8613;105.9412
1479633356;52.3826;105.4496
1479633357;54.3236;107.7449
1479633358;53.5629;106.9917
1479633359;52.9039;103.8555
1479633360;52.9691;107.0333
1479633361;52.9855;106.7188
1479633362;52.8066;108.0009
1479633364;52.2679;105.2043
1479633366;52.4713;104.0461
1479633367;53.141999999999996;106.2143
1479633370;55.9707;107.5028
1479633371;53.0557;105.8156
1479633372;52.4002;105.399
1479633373;54.1215;105.7796
1479633374;52.9312;104.8126
1479633376;54.8113;106.5033
1479633377;53.1794;104.4502
1479633378;51.8996;105.7039
1479633379;52.4872;105.5411
1479633380;52.8309;105.0443
1479633384;53.3254;105.7932
1479633385;52.6767;107.1133
1479633387;52.9129;108.9432
1479633388;54.0027;105.3848
1479633389;53.1067;107.0291
1479633391;53.3756;106.2036
1479633392;52.9256;106.1789
1479633393;52.5931;105.1398
1479633395;52.6118;105.6348
1479633396;52.6167;106.7101
1479633397;51.9667;104.4642
1479633398;52.3095;107.4589
1479633401;52.408;105.2515
1479633402;53.7021;107.3229
1479633403;51.9426;104.8816
1479633404;52.9767;106.8737
1479633405;52.2624;106.6543
1479633407;52.2855;104.3615
1479633408;54.708999999999996;104.5891
1479633409;51.7739;111.7283
1479633410;53.5066;106.485
1479633411;53.36;105.7701
1479633412;52.326;104.8253
1479633413;52.9256;105.3854
1479633414;52.8017;106.1383
1479633416;52.568000000000005;103.5111
1479633417;52.1201;105.6905
1479633418;52.0614;105.7736
1479633420;56.777;118.8126
1479633422;53.9558;106.8599
1479633423;52.2611;102.3804
1479633424;52.4626;104.0156
1479633425;52.6346;105.2551
1479633427;53.2013;106.9352
1479633428;51.9131;103.1685
1479633429;51.8123;104.5176
1479633431;52.3443;105.3602
1479633432;52.4242;105.4439
1479633433;53.0822;103.9329
1479633434;52.4879;104.1945
1479633435;52.5166;109.5609
1479633436;53.5619;104.6993
1479633439;52.1309;104.3852
1479633440;52.0777;107.5612
1479633441;51.94;107.3384
1479633442;52.3664;106.8492
1479633443;58.2901;115.5045
1479633444;54.0505;105.346
1479633445;53.5641;108.0619
1479633447;53.193999999999996;106.64200000000001
1479633448;54.3843;110.1106
1479633449;52.8684;106.5967
1479633450;52.6543;103.8466
1479633452;52.6914;104.4361
1479633454;53.1491;103.9672
1479633544;51.1021;102.4244
1479633557;53.8153;108.4406
1479633558;53.3874;106.9816
1479633559;52.6845;106.1237
1479633560;53.6801;106.2157
1479633561;54.5148;107.4346
1479633562;52.6781;106.3725
1479633564;52.5888;107.7587
1479633565;53.4505;105.9204
1479633566;52.4949;105.8596
1479633567;53.8352;106.896
1479633568;52.8417;104.9596
1479633570;52.9333;105.5892
1479633571;52.9993;104.1332
1479633572;52.736000000000004;109.9159
1479633573;52.05;103.2071
1479633575;53.056999999999995;105.6528
1479633577;52.4493;106.6855
1479633578;52.3607;105.1285
1479633579;53.8063;106.3035
1479633580;53.1537;105.2352
1479633581;53.7758;109.6814
1479633583;52.361999999999995;106.756
1479633584;55.0991;112.2997
1479633585;55.449;105.696
1479633586;53.1933;105.2776
1479633588;53.3601;105.985
1479633589;52.4141;107.7414
1479633592;53.6186;107.5051
1479633593;52.3161;105.3295
1479633595;52.1279;107.6868
1479633596;52.1493;106.3277
1479633597;56.336000000000006;109.1215
1479633598;53.3573;106.24799999999999
1479633599;52.0332;106.2835
1479633601;54.5185;106.8186
1479633602;52.9806;106.9561
1479633603;53.0703;109.9277
1479633604;55.0344;105.8285
1479633605;53.8458;109.1982
1479633607;54.4259;107.2063
1479633608;54.2266;105.7613
1479633609;52.6491;106.978
1479633611;52.626000000000005;108.4443
1479633614;52.5247;104.9475
1479633615;54.5904;107.8724
1479633616;53.589;104.6724
1479633617;53.2806;106.8203
1479633618;52.4981;106.4188
1479633619;52.3999;105.0514
1479633620;52.7784;106.3471
1479633621;52.5015;103.5994
1479633622;54.1106;108.1359
1479633623;53.2442;106.3523
1479633624;52.7227;105.1357
1479633625;54.1408;109.4755
1479633627;53.6881;106.1221
1479633628;53.0723;107.086
1479633629;53.0953;107.9997
1479633630;52.806999999999995;107.3037
1479633632;59.4923;106.5821
1479633635;53.5055;106.0113
1479633638;53.1927;108.33200000000001
1479633641;52.2935;104.7816
1479633642;52.948;106.7338
1479633643;53.0305;108.1936
1479633644;52.146;103.9272
1479633645;52.3473;107.0647
1479633646;52.2256;105.5191
1479633647;52.8576;103.8744
1479633648;53.8086;112.6875
1479633649;53.2484;106.9976
1479633650;53.2973;106.0717
1479633653;53.6941;107.5316
1479633654;52.388000000000005;105.6022
1479633655;54.1943;107.3331
1479633657;53.5542;105.2693
1479633660;52.8629;107.3861
1479633662;52.5834;105.9668
1479633663;54.8808;109.3428
1479633664;52.071999999999996;104.6974
1479633665;55.5848;108.4348
1479633666;53.231;105.7515
1479633667;52.5355;105.3993
1479633668;53.2319;109.0082
1479633669;54.4066;107.4822
1479633671;52.6289;106.0801
1479633672;52.4658;103.7666
1479633673;54.1306;108.72
1479633674;52.4098;105.5424
1479633675;52.5022;105.8462
1479633676;53.7062;105.9555
1479633677;53.2502;108.1887
1479633681;52.7604;103.9967
1479633682;54.3071;106.4782
1479633684;52.9858;104.992
1479633685;52.8378;106.3879
1479633686;53.3186;105.3864
1479633689;53.4442;105.0354
1479633690;53.934;108.0743
1479633691;52.3608;104.3031
1479633692;53.0686;105.1041
1479633693;52.9495;106.84700000000001
1479633694;51.6726;105.3744
1479633695;53.0353;105.0687
1479633696;52.8985;104.1392
1479633697;52.6934;107.41799999999999
1479633698;53.3323;104.4489
1479633699;51.3925;102.7342
1479633700;53.1867;106.3453
1479633702;52.6108;104.8346
1479633704;52.6298;105.7978
1479633705;52.5386;104.5259
1479633709;51.8131;105.0477
1479633710;53.2853;107.1532
1479633711;52.7915;105.3774
1479633712;52.9689;103.1072
1479633714;52.9954;105.5344
1479633715;52.8527;104.6313
1479633716;53.7895;104.1632
1479633717;53.6741;107.0018
1479633718;52.3409;105.6487
1479633719;53.52;107.6401
1479633720;53.6902;106.6877
1479633721;52.5844;107.9363
1479633723;52.7334;107.7715
1479633724;53.2689;107.3742
1479633727;54.028999999999996;107.494
1479633728;52.2097;104.6789
1479633729;53.0982;108.5341
1479633732;52.9617;105.6441
1479633733;52.3546;106.4796
1479633734;55.3193;109.7845
1479633735;53.1729;106.9422
1479633741;51.2284;102.979
1479633748;51.9298;103.1489
1479633792;51.7502;104.0081
1479633795;51.5839;104.6581
1479633802;52.1388;104.665
1479633809;51.4728;102.7898
1479633814;52.8846;105.7177
1479633815;53.8775;106.7189
1479633816;54.3592;106.7384
1479633822;52.851000000000006;105.9471
1479633823;54.5404;107.542
1479633825;52.6122;106.439
1479633826;53.8632;108.3633
1479633827;53.5698;106.4274
1479633828;52.0064;111.6819
1479633829;53.6574;108.3939
1479633830;55.3901;106.791
1479633831;53.7417;109.696
1479633832;53.6205;106.2904
1479633833;54.4679;105.8341
1479633836;55.2615;112.257
1479633837;53.1135;106.6886
1479633838;52.9084;105.8011
1479633839;52.9989;108.3312
1479633842;52.6723;108.29
1479633845;53.6972;107.2329
1479633846;55.2567;110.2045
1479633847;53.3439;108.3152
1479633848;52.7282;105.8243
1479633849;52.8138;108.7336
1479633850;52.8432;107.0915
1479633851;55.125;106.7779
1479633852;52.5729;105.9157
1479633853;53.6234;105.8634
1479633855;52.8106;105.8827
1479633856;53.6691;106.3852
1479633857;52.8523;106.9076
1479633858;53.8238;108.0824
1479633859;53.3038;107.2131
1479633860;54.7193;107.0146
1479633861;54.398;106.5888
1479633864;52.824;106.8441
1479633866;52.4032;106.1543
1479633867;52.4336;107.6927
1479633868;54.6171;110.5772
1479633869;52.9983;106.1425
1479633870;52.3508;105.5994
1479633871;53.3408;106.835
1479633872;52.75899999999999;105.0203
1479633873;51.6333;104.7563
1479633874;53.1043;108.1549
1479633876;54.8607;108.6188
1479633877;52.6879;103.9157
1479633878;53.4264;105.7174
1479633879;53.0725;106.5809
1479633880;52.9697;107.9568
1479633881;54.8248;106.7186
1479633883;53.5827;104.7494
1479633886;53.8339;105.554
1479633888;53.0393;105.6063
1479633889;54.2695;105.074
1479633890;52.6211;108.2395
1479633891;53.4125;107.2152
1479633892;52.2311;105.4319
1479633893;53.0191;104.2259
1479633894;51.9831;104.5941
1479633897;52.7061;109.4978
1479633898;52.5909;105.0133
1479633899;52.1773;104.4243
1479633900;52.4657;106.8907
1479633905;54.3752;104.8349
1479633907;54.0056;109.8389
1479633908;53.8478;108.2695
1479633909;54.5244;107.7561
1479633910;55.7494;106.0808
1479633911;54.5798;108.5017
1479633912;53.3292;107.3568
1479633913;52.7502;107.805
1479633914;52.2879;106.09100000000001
1479633915;53.1322;106.0466
1479633917;52.9241;107.0487
1479633918;53.5195;110.523
1479633919;53.0568;105.4742
1479633920;52.4467;106.1223
1479633921;51.8566;104.8145
1479633922;52.5236;105.3235
1479633923;53.5897;103.8625
1479633925;53.4461;107.2552
1479633928;53.8527;110.3348
1479633929;54.5497;110.2701
1479633930;54.2265;108.9558
1479633931;54.1589;107.2974
1479633932;52.2778;107.2423
1479633933;52.9689;107.1501
1479633934;52.8648;106.1375
1479633936;53.5322;106.7302
1479633937;52.887;107.2592
1479633938;53.6516;109.0248
1479633939;54.0359;104.6083
1479633940;52.7105;105.3595
1479633941;55.2143;115.3512
1479633942;52.6358;106.8561
1479633943;53.2665;106.9342
1479633944;52.0287;104.6325
1479633948;54.0455;107.663
1479633949;51.9851;105.0312
1479633950;53.4992;104.7988
1479633951;54.1228;109.5786
1479633952;53.7852;106.5115
1479633953;52.8139;106.0761
1479633954;53.2197;107.8785
1479633955;51.856;104.7963
1479633956;52.5401;106.89200000000001
1479633958;53.4281;106.17
1479633959;53.7354;106.7106
1479633960;53.8793;113.5878
1479633961;53.5501;106.1667
1479633962;53.6752;106.8979
1479633963;54.248000000000005;106.72
1479633964;52.397;103.6815
1479633966;53.126999999999995;109.1588
1479633969;53.2976;105.4311
1479633971;54.3734;107.0735
1479633972;54.2335;106.0853
1479633973;54.4773;108.1032
1479633974;53.8377;106.238
1479633975;53.7648;106.2476
1479633976;52.3522;105.7197
1479633978;52.6354;103.2232
1479633979;52.7555;108.2607
1479633980;54.8839;108.4074
1479633981;53.2982;105.9339
1479633982;53.2299;108.7802
1479633983;53.2559;106.4504
1479633985;52.2043;105.0833
1479633987;53.0275;106.2346
1479633989;59.7475;104.8233
1479633990;54.0362;106.9317
1479633991;53.7309;105.15
1479633992;54.3368;108.3893
1479633993;53.9779;107.8824
1479633995;51.7974;103.3282
1479634002;51.2736;102.7408
1479634007;51.3483;102.2208
1479634009;51.7779;102.5838
1479634010;51.2651;102.9961
1479634014;51.4922;102.70299999999999
1479634017;52.3258;106.4896
1479634018;51.8354;102.6931
1479634022;52.0604;102.786
1479634028;51.3328;102.6151
1479634035;51.1119;102.0904
1479634043;55.2609;109.4883
1479634044;52.736000000000004;106.0805
1479634045;55.8366;113.0847
1479634046;58.6486;119.2661
1479634047;52.5135;106.3186
1479634048;52.0821;105.1708
1479634049;53.7542;103.5298
1479634050;52.405;105.7355
1479634052;53.8151;105.4418
1479634054;52.9653;106.0128
1479634055;52.8762;104.8427
1479634057;53.8794;104.9622
1479634060;52.0021;106.1129
1479634062;52.9994;106.0707
1479634063;53.7743;105.5455
1479634064;53.1596;102.4686
1479634065;52.4959;107.6409
1479634066;53.6413;105.4765
1479634067;53.8072;104.6281
1479634068;52.3351;107.375
1479634069;53.5124;104.9464
1479634070;52.3233;105.774
1479634071;53.4338;108.3495
1479634072;54.2556;113.6704
1479634073;54.0048;108.6724
1479634074;54.7147;113.2283
1479634077;54.8298;109.486
1479634078;54.1651;111.3781
1479634080;54.0486;109.5789
1479634082;54.9922;109.5392
1479634084;54.7438;112.4327
1479634085;54.6828;113.7763
1479634086;53.7398;106.6454
1479634087;53.4286;108.914
1479634088;54.3598;107.0118
1479634089;53.9967;109.9164
1479634090;52.6196;107.4875
1479634091;53.8962;107.8374
1479634092;54.8538;109.0412
1479634093;53.0981;105.4036
1479634094;53.8206;107.9061
1479634095;53.199;106.9577
1479634097;54.9855;108.0013
1479634098;52.9758;107.2963
1479634101;54.8651;107.9652
1479634103;53.2418;106.4202
1479634105;52.3343;105.7636
1479634106;53.946999999999996;104.5464
1479634107;54.0341;107.9021
1479634108;53.1061;106.5543
1479634109;51.7033;105.8355
1479634111;52.1158;104.1302
1479634112;54.1633;106.9001
1479634113;53.7744;110.2804
1479634114;53.5255;105.5369
1479634115;54.1164;110.1061
1479634116;52.7331;108.266
1479634118;53.68;107.6265
1479634119;52.6264;105.6738
1479634120;52.4203;103.2566
1479634122;53.5423;107.023
1479634123;53.9893;108.1008
1479634126;54.2431;106.2256
1479634127;56.7004;107.8471
1479634128;52.7194;107.3948
1479634129;52.8118;103.8621
1479634130;53.0936;106.9654
1479634131;54.167;106.5286
1479634133;53.7555;105.6838
1479634134;53.3334;109.1342
1479634135;53.3579;107.0393
1479634136;55.2491;106.7462
1479634137;53.5564;109.0068
1479634139;53.8851;108.06299999999999
1479634140;54.4047;107.3582
1479634141;53.1983;107.2883
1479634143;52.7164;105.4132
1479634144;53.1393;111.2793
1479634147;53.9194;108.0897
1479634148;52.5968;106.6941
1479634149;54.2853;106.7821
1479634150;52.7129;105.4783
1479634151;52.8741;106.2464
1479634152;55.4958;105.3086
1479634153;55.5685;111.6605
1479634155;53.0474;105.8105
1479634156;54.3825;106.3938
1479634157;53.0538;108.6066
1479634158;53.8574;110.0798
1479634159;54.4071;109.6057
1479634161;54.4709;105.7932
1479634163;54.5733;108.8981
1479634164;54.1651;105.4686
1479634165;53.2106;106.471
1479634168;52.4775;105.4831
1479634169;53.1443;103.5758
1479634170;53.7186;107.17399999999999
1479634171;54.6848;106.1033
1479634173;54.4899;106.9814
1479634174;53.2796;107.7394
1479634175;53.4526;108.4752
1479634176;53.1384;104.0316
1479634177;54.1194;105.1365
1479634178;51.7953;106.3105
1479634182;52.1527;105.5285
1479634183;55.3723;110.2789
1479634184;54.1139;107.8686
1479634185;53.787;109.1727
1479634186;54.0351;107.5509
1479634189;55.3432;108.0648
1479634190;53.4616;106.0203
1479634191;53.9061;107.4486
1479634192;54.2474;106.777
1479634193;54.9062;112.9778
1479634194;54.4336;109.8087
1479634195;54.4839;107.12700000000001
1479634199;53.6143;105.9361
1479634200;52.983000000000004;104.819
1479634201;52.6815;106.4867
1479634203;54.6556;108.7119
1479634204;55.6738;108.0877
1479634205;55.1196;107.2287
1479634206;55.1994;106.6562
1479634207;54.5683;107.0788
1479634208;55.4942;106.7015
1479634211;54.5196;107.0441
1479634212;53.5344;111.7437
1479634213;53.7627;109.1325
1479634215;52.4391;107.4058
1479634217;52.8872;108.2869
1479634218;55.0006;108.4072
1479634219;53.4122;107.4035
1479634220;54.0918;110.1898
1479634221;51.9119;102.9792
1479634224;50.8997;102.7405
1479634225;52.6266;104.6663
1479634226;52.3023;104.3504
1479634232;51.5372;103.8332
1479634233;52.0544;104.0918
1479634237;52.0612;103.8422
1479634241;51.4136;102.3259
1479634242;51.9998;103.6046
1479634244;52.2066;103.0585
1479634248;52.0903;102.4613
1479634249;51.3532;102.9099
1479634258;51.1483;102.1303
1479634262;51.5437;102.7527
1479634268;52.5996;104.9919
1479634269;52.6792;105.5215
1479634270;55.1727;110.4772
1479634271;66.3463;128.9906
1479634272;60.6419;120.4747
1479634273;53.2368;108.7185
1479634274;55.6609;109.5805
1479634276;53.4795;109.9006
1479634277;53.1237;107.0601
1479634279;53.946000000000005;107.579
1479634280;53.6981;109.0597
1479634281;53.0224;106.3053
1479634282;54.5562;109.8787
1479634283;52.8516;112.0491
1479634284;53.8205;108.4958
1479634285;54.4764;110.7668
1479634287;55.2603;110.2801
1479634288;54.0848;109.7936
1479634290;55.5931;112.1193
1479634291;55.1952;108.3791
1479634292;54.3951;111.0654
1479634293;56.2507;112.1738
1479634294;54.2164;110.5156
1479634296;55.5255;110.6109
1479634297;54.0765;108.9361
1479634298;54.4885;109.0617
1479634299;56.2094;110.0025
