TimeStamp;LostFrames;noAudioPlayed;avgInterAudioPlayedDelay;NetReadOperations;NetReadBytes;NetReadAvgDelay;noAudioLost;noAudioLate;NoRTPPkts;AvgRTPInterPktDelay;LostRTPPkts;AvgRTPJitter;DispFrames;AvgInterDispDelay
1481833456;0;42;0.023999452590900004;146;89176;0.00690523892233;0;0;0;0;0;0;23;0.041704955308300005
1481833457;0;41;0.024000662129099997;146;89176;0.006246535745390001;0;0;0;0;0;0;24;0.0417078733444
1481833461;0;42;0.0240004062653;273;170240;0.0035162129245;0;0;0;0;0;0;24;0.041707038879400006
1481833462;0;42;0.0239991914658;232;129728;0.00382836625494;0;0;0;0;0;0;24;0.0417065819105
1481833463;0;41;0.024000656314;290;162160;0.00372463094777;0;0;0;0;0;0;24;0.041710257530199996
1481833464;0;42;0.0240006219773;304;202648;0.00331583854399;0;0;0;0;0;0;24;0.0417082905769
1481833465;0;42;0.023998498916599997;313;202656;0.00329673175995;0;0;0;0;0;0;24;0.0417114992936
1481833468;0;42;0.023999265262099997;212;121616;0.00486793383112;0;0;0;0;0;0;24;0.0417053798834
1481833469;0;41;0.023999702639700003;174;97296;0.0055168853409;0;0;0;0;0;0;24;0.041708211104099994
1481833470;0;42;0.0239999067216;183;97304;0.0055083003851899995;0;0;0;0;0;0;24;0.0417102873325
1481833471;0;41;0.0240011738568;284;186440;0.00354982765628;0;0;0;0;0;0;24;0.0417067905267
1481833472;0;42;0.024000116757;311;194560;0.0033179287741799996;0;0;0;0;0;0;24;0.0417101681232
1481833474;0;41;0.0239978301816;295;202640;0.0032540377924;0;0;0;0;0;0;24;0.041705628236099995
1481833475;0;42;0.024001882189799997;184;113496;0.0056088152139100005;0;0;0;0;0;0;24;0.041710327069
1481833477;0;41;0.023998975753799997;145;81080;0.00662088229738;0;0;0;0;0;0;24;0.0417106250922
1481833478;0;42;0.023999804542200003;174;97296;0.0059310170425800005;0;0;0;0;0;0;24;0.041707505782400005
1481833480;0;41;0.023999388625;166;105384;0.0060725183371999995;0;0;0;0;0;0;24;0.0417079627514
1481833481;0;42;0.024000667390400004;184;105400;0.00534766264584;0;0;0;0;0;0;24;0.041706333557800006
1481833482;0;42;0.0239991914658;184;105400;0.00574017348497;0;0;0;0;0;0;24;0.041709125042
1481833484;0;41;0.024000906362799997;145;81080;0.00612386835032;0;0;0;0;0;0;24;0.041705956061699995
1481833485;0;42;0.023998833838;145;81080;0.006952104897329999;0;0;0;0;0;0;24;0.041709423065199994
1481833486;0;41;0.0239995107418;155;89184;0.00650306978533;0;0;0;0;0;0;24;0.0417065819105
1481833487;0;42;0.0240007128034;146;89176;0.007068377651579999;0;0;0;0;0;0;24;0.0417111217976
1481833488;0;42;0.024000241642900003;283;178344;0.0037317596139;0;0;0;0;0;0;24;0.041708121697100003
1481833489;0;41;0.0240004876765;392;259392;0.00263355094559;0;0;0;0;0;0;24;0.0417077938716
1481833490;0;42;0.023999424207799998;362;235080;0.00278350266304;0;0;0;0;0;0;24;0.041708211104099994
1481833492;0;42;0.024000241642900003;145;81080;0.00711460113525;0;0;0;0;0;0;24;0.041704416274999996
1481833493;0;41;0.0240000980656;125;64872;0.00768075942993;0;0;0;0;0;0;24;0.041710883379
1481833495;0;42;0.023999974841200002;145;81080;0.006952310430590001;0;0;0;0;0;0;24;0.0417105853558
1481833497;0;42;0.0240012407303;175;105392;0.00576020649501;0;0;0;0;0;0;23;0.041713693867599995
1481833498;0;42;0.023999378794700002;202;113512;0.00487127162442;0;0;0;0;0;0;24;0.0417055388292
1481833499;0;41;0.0240009528835;210;97328;0.00468593892597;0;0;0;0;0;0;24;0.0417065024376
1481833500;0;42;0.023999571800199997;192;97312;0.00537443161011;0;0;0;0;0;0;24;0.041710952917699995
1481833502;0;41;0.024001418090400004;183;97304;0.00563921303046;0;0;0;0;0;0;24;0.0417105853558
1481833503;0;42;0.023999736422599997;183;97304;0.0051145084568699995;0;0;0;0;0;0;24;0.041706959406499995
1481833504;0;41;0.0239996095983;213;121616;0.00484525765612;0;0;0;0;0;0;24;0.0417099098365
1481833505;0;42;0.0239998556319;184;105400;0.00521701703901;0;0;0;0;0;0;24;0.041706542174
1481833506;0;42;0.0239995263872;298;154072;0.0035433889235400003;0;0;0;0;0;0;24;0.04170804222419999
1481833508;0;41;0.0240008075063;292;178352;0.0034519760576;0;0;0;0;0;0;24;0.0417096217473
1481833509;0;42;0.0239999294281;213;121616;0.00473502320303;0;0;0;0;0;0;24;0.0417101681232
1481833510;0;41;0.023999801496200002;241;129736;0.0040816677061800005;0;0;0;0;0;0;24;0.041705628236099995
1481833511;0;42;0.023999713716099998;290;170256;0.00347672413135;0;0;0;0;0;0;24;0.041709035635
1481833512;0;42;0.024000480061499997;183;97304;0.00550783657637;0;0;0;0;0;0;24;0.0417076249917
1481833513;0;41;0.0239989990141;183;97304;0.005377601404659999;0;0;0;0;0;0;24;0.04171012838680001
1481833515;0;42;0.023999713716099998;250;129744;0.00422434806824;0;0;0;0;0;0;24;0.0417098303636
1481833516;0;41;0.0240000980656;203;113512;0.0047311724113100005;0;0;0;0;0;0;24;0.0417095422745
1481833518;0;42;0.023998975753799997;222;121624;0.00432405815468;0;0;0;0;0;0;24;0.0417066713174
1481833519;0;42;0.0240004062653;214;137808;0.00504828502085;0;0;0;0;0;0;24;0.0417101581891
1481833520;0;41;0.0240001969221;144;72984;0.00633084774017;0;0;0;0;0;0;24;0.041707009077099996
1481833521;0;42;0.023999378794700002;145;81080;0.0069507450893;0;0;0;0;0;0;24;0.041710495948800004
1481833523;0;42;0.0240007638931;252;154032;0.0038105788685;0;0;0;0;0;0;24;0.041705628236099995
1481833525;0;41;0.023999563077599997;164;89192;0.00629255539033;0;0;0;0;0;0;24;0.041709333658199996
1481833526;0;42;0.0240004289718;255;170224;0.00395261914122;0;0;0;0;0;0;24;0.0417085389296
1481833527;0;42;0.0239993333817;312;202656;0.00315441382237;0;0;0;0;0;0;24;0.0417092045148
1481833530;0;42;0.0240003835587;222;121624;0.00410825604791;0;0;0;0;0;0;24;0.0417074163755
1481833531;0;42;0.0239999294281;193;105408;0.00522256021055;0;0;0;0;0;0;24;0.0417079627514
1481833532;0;41;0.024000976143799996;184;105400;0.0056086687938;0;0;0;0;0;0;24;0.041709125042
1481833533;0;42;0.02400016217;165;97288;0.00582131472501;0;0;0;0;0;0;24;0.0417092442513
1481833534;0;41;0.023998638478700002;172;89200;0.005859505298529999;0;0;0;0;0;0;24;0.0417082905769
1481833535;0;42;0.024000900132299996;155;89184;0.00696526496641;0;0;0;0;0;0;24;0.041706631581
1481833536;0;42;0.023998595419400005;137;89168;0.0070094749005200005;0;0;0;0;0;0;24;0.041709164778400004
1481833537;0;42;0.0239999067216;223;129720;0.004626103046229999;0;0;0;0;0;0;24;0.0417074163755
1481833538;0;41;0.0240001445863;243;145928;0.00414780236075;0;0;0;0;0;0;24;0.0417084991932
1481833539;0;42;0.024000979605200003;251;137840;0.0038262904877699997;0;0;0;0;0;0;23;0.041708562685099995
1481833541;0;41;0.0239991502064;222;121624;0.00464686080142;0;0;0;0;0;0;24;0.0417081316312
1481833542;0;42;0.024001286143299997;212;113520;0.004529854036729999;0;0;0;0;0;0;24;0.041712452968000004
1481833543;0;42;0.0239984251204;271;154048;0.0038070546744899997;0;0;0;0;0;0;24;0.041707088549900004
1481833545;0;42;0.0240008774258;264;170232;0.00363606485454;0;0;0;0;0;0;24;0.0417094628016
1481833547;0;41;0.024000295778600002;174;97296;0.0057928795102;0;0;0;0;0;0;24;0.0417087972164
1481833549;0;42;0.023999781835599997;192;97312;0.0051252022385600005;0;0;0;0;0;0;24;0.04170878728230001
1481833550;0;41;0.0239993944401;145;81080;0.00695224137142;0;0;0;0;0;0;24;0.041709383328800004
1481833552;0;41;0.0239987315201;173;89200;0.0058271843574;0;0;0;0;0;0;24;0.041708757480000004
1481833553;0;42;0.0240010023117;126;72968;0.00724311102004;0;0;0;0;0;0;24;0.0417083700498
1481833554;0;42;0.0239998783384;144;72984;0.00683213935958;0;0;0;0;0;0;24;0.0417115787665
1481833555;0;42;0.0239994298844;155;89184;0.00696484504207;0;0;0;0;0;0;24;0.041707088549900004
1481833556;0;41;0.024000854027;193;105408;0.00497406257867;0;0;0;0;0;0;24;0.0417064130306
1481833557;0;42;0.024000094050500003;154;89184;0.00623659034828;0;0;0;0;0;0;24;0.041708250840500005
1481833558;0;42;0.0239989530473;127;81064;0.0083106465227;0;0;0;0;0;0;24;0.0417069196701
1481833559;0;41;0.023999731715099996;145;81080;0.0066248548441899995;0;0;0;0;0;0;24;0.0417103767395
1481833560;0;42;0.024001189640599996;107;64856;0.00941899112452;0;0;0;0;0;0;24;0.0417078733444
1481833561;0;42;0.023999168759300003;163;81096;0.006624055055020001;0;0;0;0;0;0;24;0.0417081614335
1481833566;0;42;0.023998879251000003;174;97296;0.00593138563222;0;0;0;0;0;0;24;0.0417085886002
1481833567;0;41;0.0240013424943;165;97288;0.006108659686460001;0;0;0;0;0;0;24;0.041708449522699996
1481833568;0;42;0.0239985443297;126;72968;0.00723816667284;0;0;0;0;0;0;24;0.04170642296469999
1481833570;0;42;0.023999974841200002;116;64864;0.00910192111443;0;0;0;0;0;0;24;0.041708409786199996
1481833571;0;41;0.024001197117099998;165;97288;0.00654521855441;0;0;0;0;0;0;24;0.041709293921800006
1481833574;0;41;0.023999289768500003;155;89184;0.005727781788;0;0;0;0;0;0;24;0.041709125042
1481833575;0;42;0.024000457355;126;72968;0.009143800962540001;0;0;0;0;0;0;24;0.0417072574298
1481833576;0;41;0.0240006795744;192;97312;0.0049998536706;0;0;0;0;0;0;24;0.0417066216469
1481833577;0;42;0.0239999067216;193;105408;0.00534731612922;0;0;0;0;0;0;24;0.0417108734449
1481833578;0;42;0.0239989019576;174;97296;0.005378206570939999;0;0;0;0;0;0;24;0.041708340247499996
1481833579;0;42;0.0240010477248;155;89184;0.0071233810917;0;0;0;0;0;0;24;0.041707952817300005
1481833580;0;41;0.0239998770923;154;81088;0.00592248780387;0;0;0;0;0;0;24;0.0417067507903
1481833581;0;42;0.023999004136900003;155;97280;0.006502792912140001;0;0;0;0;0;0;23;0.041707256565900006
1481833583;0;41;0.0239989001576;174;97296;0.0057941551866199995;0;0;0;0;0;0;24;0.04170808196069999
1481833586;0;41;0.0240002434428;136;81072;0.00794127934119;0;0;0;0;0;0;24;0.0417107144992
1481833587;0;42;0.0240011385509;135;81072;0.00746632681953;0;0;0;0;0;0;24;0.041705787181899996
1481833588;0;42;0.0239994071779;126;72968;0.00723878542582;0;0;0;0;0;0;24;0.0417098800341
1481833589;0;41;0.024000586533;108;72952;0.00955468636972;0;0;0;0;0;0;24;0.041707038879400006
1481833590;0;42;0.0240000486374;155;89184;0.0061937547499100005;0;0;0;0;0;0;24;0.041708916425699995
1481833592;0;41;0.024000074805299997;126;72968;0.00799967372228;0;0;0;0;0;0;24;0.041711330413800006
1481833593;0;42;0.0239989019576;144;72984;0.006167473064529999;0;0;0;0;0;0;24;0.0417076647282
1481833595;0;41;0.024001900742700002;107;64856;0.00852340181297;0;0;0;0;0;0;24;0.041707704464599996
1481833596;0;42;0.023999713716099998;116;64864;0.00827614603371;0;0;0;0;0;0;24;0.0417103767395
1481833597;0;41;0.023999318843900004;117;72960;0.009640428755020001;0;0;0;0;0;0;24;0.0417092442513
1481833598;0;42;0.0240002586728;212;113520;0.0048683623098;0;0;0;0;0;0;24;0.041707714398699997
1481833599;0;42;0.024000928515499998;145;81080;0.0062921178752;0;0;0;0;0;0;24;0.0417089561621
1481833600;0;41;0.0239997084548;164;89192;0.00643701815024;0;0;0;0;0;0;24;0.0417071282864
1481833601;0;42;0.024000332469;164;89192;0.006146348104240001;0;0;0;0;0;0;24;0.041709035635
1481833603;0;42;0.024000996635099997;213;121616;0.00473279348561;0;0;0;0;0;0;24;0.0417073667049
1481833604;0;41;0.023998975753799997;175;105392;0.005759691510880001;0;0;0;0;0;0;24;0.041709959507
1481833607;0;41;0.024000191107;154;81088;0.0066991812223;0;0;0;0;0;0;24;0.0417056679726
1481833608;0;42;0.0240010477248;145;81080;0.00678867636056;0;0;0;0;0;0;24;0.0417115787665
1481833610;0;41;0.0239999294281;212;113520;0.00475441059976;0;0;0;0;0;0;24;0.041705161333099997
1481833611;0;42;0.0240010477248;262;145944;0.00375538927908;0;0;0;0;0;0;24;0.041707376639
1481833612;0;42;0.0240001678467;221;113528;0.00423912656793;0;0;0;0;0;0;24;0.0417111217976
1481833613;0;41;0.023998853637000002;192;97312;0.00512364010016;0;0;0;0;0;0;24;0.0417052110036
1481833615;0;42;0.023998760041700002;154;81088;0.006238064208590001;0;0;0;0;0;0;24;0.0417095422745
1481833616;0;41;0.0240010517399;193;105408;0.00559315039086;0;0;0;0;0;0;24;0.0417088667552
1481833618;0;42;0.0240003778821;230;113536;0.004383439603060001;0;0;0;0;0;0;24;0.0417124132315
1481833620;0;42;0.0239993333817;211;105424;0.005001564161470001;0;0;0;0;0;0;24;0.0417102972666
1481833621;0;42;0.023999861308499997;191;97312;0.00515206821302;0;0;0;0;0;0;24;0.041706869999599994
1481833622;0;41;0.0240009703287;155;89184;0.00634722555837;0;0;0;0;0;0;23;0.041710573694000004
1481833623;0;42;0.024000241642900003;145;81080;0.006626221229289999;0;0;0;0;0;0;24;0.0417072872321
1481833624;0;42;0.0239989019576;163;81096;0.0061828095488800005;0;0;0;0;0;0;24;0.0417075852553
1481833625;0;41;0.0240000282846;136;81072;0.00741264749976;0;0;0;0;0;0;24;0.0417085786661
1481833627;0;42;0.023999498004;117;72960;0.0084123917115;0;0;0;0;0;0;24;0.0417074163755
1481833628;0;41;0.0240009528835;144;72984;0.00699971616268;0;0;0;0;0;0;24;0.0417080024878
1481833629;0;42;0.0239989530473;145;81080;0.00695169711935;0;0;0;0;0;0;24;0.0417083700498
1481833630;0;42;0.0240012577602;107;64856;0.00963945700743;0;0;0;0;0;0;24;0.041710088650400004
1481833632;0;42;0.0239991403761;145;81080;0.007280357952779999;0;0;0;0;0;0;24;0.041705916325300005
1481833634;0;41;0.0240008772873;171;81104;0.00575614114951;0;0;0;0;0;0;24;0.04171504577
1481833636;0;42;0.023999804542200003;89;64840;0.011061111193;0;0;0;0;0;0;24;0.0417071183523
1481833637;0;41;0.0239997084548;145;81080;0.006786241202520001;0;0;0;0;0;0;24;0.041703919569699995
1481833638;0;42;0.023999072256499998;192;97312;0.005498427897689999;0;0;0;0;0;0;24;0.041708916425699995
1481833639;0;42;0.0240007411866;175;105392;0.00548736027309;0;0;0;0;0;0;24;0.0417087475459
1481833640;0;41;0.0240005341972;183;97304;0.00537770432853;0;0;0;0;0;0;24;0.041708876689300005
1481833642;0;41;0.0239999294281;174;97296;0.005793172737649999;0;0;0;0;0;0;24;0.0417106250922
1481833643;0;42;0.024000786599699998;201;97320;0.005131696587180001;0;0;0;0;0;0;24;0.0417085886002
1481833644;0;42;0.0239996172133;202;105416;0.0047541632510600005;0;0;0;0;0;0;24;0.041703492403
1481833645;0;41;0.023998562882599998;260;145944;0.00405987684543;0;0;0;0;0;0;24;0.0417066713174
1481833646;0;42;0.024000042960799998;242;137832;0.00406591754314;0;0;0;0;0;0;24;0.041711419820800004
1481833649;0;41;0.024000586533;203;113512;0.00473205326813;0;0;0;0;0;0;24;0.04170808196069999
1481833651;0;42;0.023999094963099998;174;97296;0.00565144248392;0;0;0;0;0;0;24;0.041706999142999995
1481833652;0;41;0.023999464221099998;183;97304;0.00551017516298;0;0;0;0;0;0;24;0.0417077938716
1481833653;0;42;0.023999974841200002;164;89192;0.00628951846099;0;0;0;0;0;0;24;0.0417081614335
1481833654;0;41;0.0240008075063;135;72976;0.00711545237788;0;0;0;0;0;0;24;0.0417092144489
1481833655;0;42;0.0240003778821;117;72960;0.008617845355950001;0;0;0;0;0;0;24;0.041706959406499995
1481833657;0;42;0.023999980517799998;126;72968;0.00800112694029;0;0;0;0;0;0;24;0.041708409786199996
1481833658;0;41;0.024000121326;98;64848;0.0105248568009;0;0;0;0;0;0;24;0.0417096316814
1481833660;0;42;0.023998833838;192;97312;0.00525079667568;0;0;0;0;0;0;24;0.041706293821300006
1481833661;0;41;0.0240012203775;174;97296;0.00565492558753;0;0;0;0;0;0;24;0.041708668073
1481833664;0;41;0.0240000282846;173;89200;0.0059626763955700005;0;0;0;0;0;0;23;0.041708344998599996
1481833665;0;42;0.0240012634368;153;72992;0.00627687553954;0;0;0;0;0;0;24;0.0417087475459
1481833669;0;42;0.0240004062653;163;81096;0.00618769347302;0;0;0;0;0;0;24;0.041707297166199996
1481833670;0;41;0.0240003422993;144;72984;0.0069987012280400005;0;0;0;0;0;0;24;0.0417166650295
1481833672;0;42;0.0239998102188;153;72992;0.00658859458624;0;0;0;0;0;0;24;0.0417049129804
1481833673;0;41;0.0240014646111;155;89184;0.00665392875671;0;0;0;0;0;0;24;0.0417105456193
1481833674;0;42;0.0239997875123;135;72976;0.00729112625122;0;0;0;0;0;0;24;0.0417032837868
1481833675;0;42;0.0239999521346;145;81080;0.00678613761376;0;0;0;0;0;0;24;0.0417107144992
1481833676;0;41;0.024000074805299997;162;73000;0.0062225188738;0;0;0;0;0;0;24;0.041706909736000004
1481833678;0;42;0.024000928515499998;164;89192;0.00600036615279;0;0;0;0;0;0;24;0.0417104164759
1481833681;0;42;0.023998879251000003;153;72992;0.00658579745324;0;0;0;0;0;0;24;0.0417109231154
1481833683;0;42;0.024000690096900004;153;72992;0.005646967420390001;0;0;0;0;0;0;24;0.041709591945
1481833691;0;41;0.024000633053700003;326;162192;0.00309210979134;0;0;0;0;0;0;24;0.041714290777800006
1481833692;0;42;0.0239998329253;238;105448;0.0040359286701;0;0;0;0;0;0;24;0.0417066216469
1481833694;0;41;0.0239997607906;153;72992;0.00627750353096;0;0;0;0;0;0;24;0.0417111714681
1481833695;0;42;0.023999475297500003;163;81096;0.00618527564534;0;0;0;0;0;0;24;0.041704744100599996
1481833696;0;41;0.0240012901585;156;97280;0.006611666618249999;0;0;0;0;0;0;24;0.0417067905267
1481833699;0;42;0.0239999294281;230;113536;0.00427816950757;0;0;0;0;0;0;24;0.0417110025883
1481833700;0;41;0.0240000282846;221;113528;0.004670049270350001;0;0;0;0;0;0;24;0.041705707709
1481833701;0;42;0.023998760041700002;167;77002;0.004694628858279999;0;0;0;0;0;0;24;0.041710535685199994
1481833703;0;41;0.023999853832;115;51288;0.00910668787749;0;0;0;0;0;0;24;0.04170512159669999
1481833707;0;42;0.0240001394635;125;53344;0.00733536148071;0;0;0;0;0;0;24;0.04170804222419999
1481833708;0;41;0.0240000050242;103;49232;0.0104335720099;0;0;0;0;0;0;24;0.041707466046
1481833709;0;42;0.0239988565445;112;52128;0.00899466872215;0;0;0;0;0;0;24;0.041709125042
1481833710;0;33;0.0287942091624;107;44296;0.00952655132686;0;0;0;0;0;0;24;0.0417097508907
1481833713;0;21;0.0532225654239;107;46344;0.00953028803674;0;0;0;0;0;0;24;0.04170820117
1481833714;0;2;0.319032549858;108;48032;0.009533592948209999;0;0;0;0;0;0;5;0.04175162315369999
